universityCode,displayName,reading,aliases,sourceTitle,sourceUrl,status,notes
7042,京都保健衛生専,,,,,review,きょうとほけんえいせいせん
7044,近畿大附属看護,,,,,review,きんきだいふぞくかんご
7046,熊本総合医療リ,,,,,review,くまもとそうごういりょうり
7050,群馬歯科衛生士,,,,,review,ぐんましかえいせいし
7056,神戸総合医療専,,,,,review,こうべそうごういりょうせん
7061,札幌医技福歯専,,,,,review,さっぽろいわざふくはせん
7064,滋賀総合保健専,,,,,review,しがそうごうほけんせん
7071,社会医学技術学,,,,,review,しゃかいいがくぎじゅつがく
7073,湘央医学技術専,,,,,review,しょうおういがくぎじゅつせん
7081,トヨタ自動車大,,,,,review,とよたじどうしゃだい
7085,東海医療技術専,,,,,review,とうかいいりょうぎじゅつせん
7086,東海歯科医療専,,,,,review,とうかいしかいりょうせん
7089,東京衛生学園専,,,,,review,とうきょうえいせいがくえんせん
7093,東北歯科専門学,,,,,review,とうほくしかせんもんがく
7105,長崎リハビリテ,,,,,review,ながさきりはびりて
7106,長野公衆衛生専,,,,,review,ながのこうしゅうえいせいせん
7121,函館歯科衛生士,,,,,review,はこだてしかえいせいし
7124,兵庫県立総合衛,,,,,review,ひょうごけんりつそうごうまもる
7141,松本歯科大衛生,,,,,review,まつもとしかだいえいせい
7146,美萩野臨床医専,,,,,review,びはぎのりんしょういせん
7149,宮崎リハビリテ,,,,,review,みやざきりはびりて
7151,山口高等歯衛士,,,,,review,やまぐちこうとうはえじ
7152,北海道医技専門,,,,,review,ほっかいどういわざせんもん
7153,西武学園医技専,,,,,review,せいぶがくえんいぎせん
7155,新潟薬大医技専,,,,,review,にいがたやくだいいぎせん
7158,昭和医療技術専,,,,,review,しょうわいりょうぎじゅつせん
7159,東洋公衆衛生学,,,,,review,とうようこうしゅうえいせいがく
7160,東京電子専門学,,,,,review,とうきょうでんしせんもんがく
7161,東京医学技術専,,,,,review,とうきょういがくぎじゅつせん
7164,横浜高等教育専,,,,,review,よこはまこうとうきょういくせん
7166,大阪行岡医長柄,,,,,review,おおさかぎょうおかいちょうえ
7167,大阪医療技術専,,,,,review,おおさかいりょうぎじゅつせん
7168,日本医療学専門,,,,,review,にほんいりょうがくせんもん
7170,兵庫障害者職能,,,,,review,ひょうごしょうがいしゃしょくのう
7184,京都栄養医療専,,,,,review,きょうとえいよういりょうせん
7200,ＹＭＣＡ米子医,,,,,review,ＹＭＣＡよなごい
7206,行岡医学技術専,,,,,review,ぎょうおかいがくぎじゅつせん
7209,中央医療技術専,,,,,review,ちゅうおういりょうぎじゅつせん
7223,神田外語学院,,,,,review,かんだがいごがくいん
7239,日本工学院専門,,,,,review,にほんこうがくいんせんもん
7287,東海医療工学専,,,,,review,とうかいいりょうこうがくせん
7302,日本理工情報専,,,,,review,にほんりこうじょうほうせん
7357,東海医療科学専,,,,,review,とうかいいりょうかがくせん
7364,日本外国語専門,,,,,review,にほんがいこくごせんもん
7380,日本メディカル,,,,,review,にほんめでぃかる
7402,大阪航空専門学,,,,,review,おおさかこうくうせんもんがく
7404,吉祥寺二葉栄養,,,,,review,きちじょうじふたばえいよう
7417,赤塚美容デザ専,,,,,review,あかつかびようでざせん
7432,埼玉歯科衛生専,,,,,review,さいたましかえいせいせん
7448,竹早教員保育士,,,,,review,たけはやきょういんほいくし
7451,徳島医療福祉専,,,,,review,とくしまいりょうふくしせん
7455,湘央生命科技専,,,,,review,しょうおうせいめいかぎせん
7464,仙台総合医療大,,,,,review,せんだいそうごういりょうだい
7513,熊本歯科衛生士,,,,,review,くまもとしかえいせいし
7514,熊本歯科技術専,,,,,review,くまもとしかぎじゅつせん
7520,聖ヶ丘保育専門,,,,,review,ひじりがおかほいくせんもん
7521,日本工学院八王,,,,,review,にほんこうがくいんはちおう
7557,横浜リハビリテ,,,,,review,よこはまりはびりて
7584,神奈川衛生学園,,,,,review,かながわえいせいがくえん
7637,千葉女子専門学,,,,,review,ちばじょしせんもんがく
7661,麻生リハビリ大,,,,,review,あそうりはびりだい
7663,岩国ＹＭＣＡ専,,,,,review,いわくにＹＭＣＡせん
7673,彰栄保育福祉専,,,,,review,あきらえいほいくふくしせん
7677,玉野総合医療専,,,,,review,たまのそうごういりょうせん
7724,日本リハビリテ,,,,,review,にほんりはびりて
7748,神戸医福専三田,,,,,review,こうべいふくせんみた
7764,道灌山保育福専,,,,,review,どうかんやまほいくふくせん
7769,兵庫歯科衛生士,,,,,review,ひょうごしかえいせいし
7906,修成建設専門学,,,,,review,しゅうせいけんせつせんもんがく
7907,麻生公務員福岡,,,,,review,あそうこうむいんふくおか
7909,麻生工科自動車,,,,,review,あそうこうかじどうしゃ
7910,麻生公務北九州,,,,,review,あそうこうむきたきゅうしゅう
7917,福岡リゾスポ専,,,,,review,ふくおかりぞすぽせん
7918,仙台リゾスポ専,,,,,review,せんだいりぞすぽせん
7919,大阪工業技術専,,,,,review,おおさかこうぎょうぎじゅつせん
7920,京都建築大学校,,,,,review,きょうとけんちくだいがっこう
7921,日本コンピュー,,,,,review,にほんこんぴゅー
7933,平松総合医療専,,,,,review,ひらまつそうごういりょうせん
7942,宮崎こども医療,,,,,review,みやざきこどもいりょう
7951,神戸電子専門学,,,,,review,こうべでんしせんもんがく
7952,中央工学校大阪,,,,,review,ちゅうおうこうがっこうおおさか
7953,岡山情報ビジネ,,,,,review,おかやまじょうほうびじね
7954,新潟法律大学校,,,,,review,にいがたほうりつだいがっこう
7955,東海工業専門学,,,,,review,とうかいこうぎょうせんもんがく
8003,更生看護専門学,,,,,review,こうせいかんごせんもんがく
8004,愛知県総合看護,,,,,review,あいちけんそうごうかんご
8007,秋田県立衛生看,,,,,review,あきたけんりつえいせいかん
8009,ＪＡ旭川厚生看,,,,,review,ＪＡあさひかわこうせいかん
8011,麻生看護大学校,,,,,review,あそうかんごだいがっこう
8012,厚木看護専門学,,,,,review,あつぎかんごせんもんがく
8013,石川県総合看専,,,,,review,いしかわけんそうごうかんせん
8014,市立函館病高看,,,,,review,しりつはこだてやまいこうかん
8015,姫路医師会看専,,,,,review,ひめじいしかいかんせん
8016,市立室蘭看護専,,,,,review,しりつむろらんかんごせん
8021,岩国医療附看護,,,,,review,いわくにいりょうふかんご
8022,岩手県一関高看,,,,,review,いわてけんいちのせきこうかん
8023,岩手県二戸高看,,,,,review,いわてけんにのへこうかん
8024,岩手県宮古高看,,,,,review,いわてけんみやここうかん
8025,岩見沢市立高看,,,,,review,いわみざわしりつこうかん
8029,嬉野医療附看護,,,,,review,うれしのいりょうふかんご
8035,大阪病院附属看,,,,,review,おおさかびょういんふぞくかん
8036,府中看護高等専,,,,,review,ふちゅうかんごこうとうせん
8043,大阪労災看護専,,,,,review,おおさかろうさいかんごせん
8045,太田看護専門学,,,,,review,おおたかんごせんもんがく
8048,大津赤十字看専,,,,,review,おおつせきじゅうじかんせん
8049,大原看護専門学,,,,,review,おおはらかんごせんもんがく
8054,岡山済生会看専,,,,,review,おかやまさいせいかいかんせん
8056,岡山赤十字看専,,,,,review,おかやませきじゅうじかんせん
8057,岡山医療附看護,,,,,review,おかやまいりょうふかんご
8058,岡山労災看護専,,,,,review,おかやまろうさいかんごせん
8061,小澤高等看護学,,,,,review,おざわこうとうかんごがく
8062,小樽市立高等看,,,,,review,おたるしりつこうとうかん
8063,尾道市医師会看,,,,,review,おのみちしいしかいかん
8064,帯広高等看護学,,,,,review,おびひろこうとうかんごがく
8066,函館看護専門学,,,,,review,はこだてかんごせんもんがく
8071,神奈川衛生看護,,,,,review,かながわえいせいかんご
8072,よこはま看護専,,,,,review,よこはまかんごせん
8075,金沢医療附看護,,,,,review,かなざわいりょうふかんご
8078,上天草看護専門,,,,,review,うえあまくさかんごせんもん
8079,亀田医療技術専,,,,,review,かめだいりょうぎじゅつせん
8086,北九州市立看護,,,,,review,きたきゅうしゅうしりつかんご
8088,岐阜県立下呂看,,,,,review,ぎふけんりつげろかん
8090,岐阜市立看護専,,,,,review,ぎふしりつかんごせん
8094,京都第一赤看専,,,,,review,きょうとだいいちあかかんせん
8095,京都第二赤看専,,,,,review,きょうとだいにあかかんせん
8097,京都医療附看助,,,,,review,きょうといりょうふかんたすけ
8099,共立高等看護,,,,,review,きょうりつこうとうかんご
8102,勤医協札幌看専,,,,,review,きんいきょうさっぽろかんせん
8104,釧路市立高等看,,,,,review,くしろしりつこうとうかん
8106,釧路労災看護専,,,,,review,くしろろうさいかんごせん
8107,熊本医療附看護,,,,,review,くまもといりょうふかんご
8108,熊本労災看護専,,,,,review,くまもとろうさいかんごせん
8109,久米田看護専門,,,,,review,くめだかんごせんもん
8111,倉敷中央看護専,,,,,review,くらしきちゅうおうかんごせん
8112,倉吉総合看護専,,,,,review,くらきちそうごうかんごせん
8115,呉共済病院看護,,,,,review,くれきょうさいびょういんかんご
8117,呉医療附呉看護,,,,,review,ごいりょうふくれかんご
8119,鳴門病院附属看,,,,,review,なるとびょういんふぞくかん
8120,苫小牧看護専門,,,,,review,とまこまいかんごせんもん
8128,健和看護学院,,,,,review,けんわかんごがくいん
8137,大阪医療附看護,,,,,review,おおさかいりょうふかんご
8142,三重中央附看護,,,,,review,みえちゅうおうふかんご
8154,滋賀県済生会看,,,,,review,しがけんさいせいかいかん
8157,佐世保市立看護,,,,,review,させぼしりつかんご
8160,三友堂看護専門,,,,,review,みともどうかんごせんもん
8163,滋賀県立看護専,,,,,review,しがけんりつかんごせん
8165,慈恵看護専門学,,,,,review,じけいかんごせんもんがく
8167,浜松厚生看護専,,,,,review,はままつこうせいかんごせん
8170,紀南看護専門学,,,,,review,きのみなみかんごせんもんがく
8173,十全看護専門学,,,,,review,じゅうぜんかんごせんもんがく
8176,昭和医大附看専,,,,,review,しょうわいだいふかんせん
8177,静岡市立静岡看,,,,,review,しずおかしりつしずおかかん
8179,製鉄記念八幡看,,,,,review,せいてつきねんやわたかん
8182,砂川市立病附看,,,,,review,すながわしりつびょうふかん
8184,諏訪赤十字看専,,,,,review,すわせきじゅうじかんせん
8189,仙台医療附看助,,,,,review,せんだいいりょうふかんたすけ
8190,善通寺看護学校,,,,,review,ぜんつうじかんごがっこう
8197,滝川市立高等看,,,,,review,たきかわしりつこうとうかん
8204,津山中央看護専,,,,,review,つやまちゅうおうかんごせん
8208,東京警察病院看,,,,,review,とうきょうけいさつびょういんかん
8209,東京新宿セ附看,,,,,review,とうきょうしんじゅくせふかん
8210,都立板橋看護専,,,,,review,とりついたばしかんごせん
8211,都立荏原看護専,,,,,review,とりつえばらかんごせん
8212,都立青梅看護専,,,,,review,とりつおうめかんごせん
8213,都立北多摩看専,,,,,review,とりつきたたまかんせん
8215,都立広尾看護専,,,,,review,とりつひろおかんごせん
8216,都立府中看護専,,,,,review,とりつふちゅうかんごせん
8222,静岡医療附看護,,,,,review,しずおかいりょうふかんご
8226,東北労災看護専,,,,,review,とうほくろうさいかんごせん
8227,道立旭川高等看,,,,,review,どうりつあさひかわこうとうかん
8229,徳島県総合看護,,,,,review,とくしまけんそうごうかんご
8233,鳥取県立鳥取看,,,,,review,とっとりけんりつとっとりかん
8240,トヨタ看護専門,,,,,review,とよたかんごせんもん
8242,川内看護専門学,,,,,review,せんだいかんごせんもんがく
8244,長岡赤十字看専,,,,,review,ながおかせきじゅうじかんせん
8250,中通高等看護学,,,,,review,なかどおりこうとうかんごがく
8256,新発田病附看専,,,,,review,しばたやまいふかんせん
8258,北海道医療附看,,,,,review,ほっかいどういりょうふかん
8260,日鋼記念看護学,,,,,review,にちはがねきねんかんごがく
8263,函館厚生院看専,,,,,review,はこだてこうせいいんかんせん
8264,浜田医療附看護,,,,,review,はまだいりょうふかんご
8265,浜松市立看護専,,,,,review,はままつしりつかんごせん
8268,播磨看護専門学,,,,,review,はりまかんごせんもんがく
8269,いわき市医療看,,,,,review,いわきしいりょうかん
8276,姫路赤十字看専,,,,,review,ひめじせきじゅうじかんせん
8277,姫路医療附看護,,,,,review,ひめじいりょうふかんご
8279,丹波市立看護専,,,,,review,たんばしりつかんごせん
8281,弘前医療附看護,,,,,review,ひろさきいりょうふかんご
8283,広島市立看護専,,,,,review,ひろしましりつかんごせん
8286,深川市立高看護,,,,,review,ふかがわしりつこうかんご
8287,福井県立看護専,,,,,review,ふくいけんりつかんごせん
8297,富良野看護専門,,,,,review,ふらのかんごせんもん
8301,ポラリス保健看,,,,,review,ぽらりすほけんかん
8302,道立紋別高等看,,,,,review,どうりつもんべつこうとうかん
8308,松山看護専門学,,,,,review,まつやまかんごせんもんがく
8311,横浜中央看護専,,,,,review,よこはまちゅうおうかんごせん
8317,都城医療附看護,,,,,review,みやこのじょういりょうふかんご
8320,名鉄看護専門学,,,,,review,めいてつかんごせんもんがく
8324,山形病院附看護,,,,,review,やまがたびょういんふかんご
8333,中部労災看護専,,,,,review,ちゅうぶろうさいかんごせん
8334,和歌山県立高看,,,,,review,わかやまけんりつこうかん
8338,横浜実践看護専,,,,,review,よこはまじっせんかんごせん
8342,西日本看護専門,,,,,review,にしにほんかんごせんもん
8347,南奈良看護専門,,,,,review,みなみならかんごせんもん
8350,ＰＬ学園衛生看,,,,,review,ＰＬがくえんえいせいかん
8351,関西看護専門学,,,,,review,かんさいかんごせんもんがく
8359,春日井小牧看専,,,,,review,かすがいこまきかんせん
8360,静岡済生会看護,,,,,review,しずおかさいせいかいかんご
8365,藤沢市立看護専,,,,,review,ふじさわしりつかんごせん
8366,横浜市病協看専,,,,,review,よこはましやまいきょうかんせん
8372,慈恵第三看護専,,,,,review,じけいだいさんかんごせん
8373,帝京高等看護学,,,,,review,ていきょうこうなどかんごがく
8376,東京女子医大看,,,,,review,とうきょうじょしいだいかん
8380,日本医大看護専,,,,,review,にほんいだいかんごせん
8386,国際医療専門学,,,,,review,こくさいいりょうせんもんがく
8387,高崎医療附看護,,,,,review,たかさきいりょうふかんご
8388,館林高等看護学,,,,,review,たてばやしこうとうかんごがく
8390,獨協医大附看専,,,,,review,どっきょういだいふかんせん
8391,栃木医療附看護,,,,,review,とちぎいりょうふかんご
8398,清恵会医療専門,,,,,review,きよえかいいりょうせんもん
8401,日本大医附看専,,,,,review,にほんだいいふかんせん
8404,土浦病院附看専,,,,,review,つちうらびょういんふかんせん
8409,聖マリア医看専,,,,,review,せいまりあいかんせん
8412,神戸市医師会看,,,,,review,こうべしいしかいかん
8422,茨城県つくば看,,,,,review,いばらきけんつくばかん
8423,さいたま市高看,,,,,review,さいたましこうかん
8424,大阪済生中津看,,,,,review,おおさかさいせいなかつかん
8425,西神看護専門学,,,,,review,にしがみかんごせんもんがく
8429,都立南多摩看専,,,,,review,とりつみなみたまかんせん
8430,埼玉県高等看護,,,,,review,さいたまけんこうとうかんご
8432,慈恵柏看護専門,,,,,review,じけいかしわかんごせんもん
8434,佐賀好生館看護,,,,,review,さがこうせいかんかんご
8436,茨城県結城看専,,,,,review,いばらきけんゆうきかんせん
8444,ＪＲ東京総合病,,,,,review,ＪＲとうきょうそうごうびょう
8448,旭中央病院附看,,,,,review,あさひちゅうおうびょういんふかん
8450,西宮市医師会看,,,,,review,にしのみやしいしかいかん
8455,瀬戸旭看護専門,,,,,review,せとあさひかんごせんもん
8461,横浜医療附看護,,,,,review,よこはまいりょうふかんご
8464,松下看護専門学,,,,,review,まつしたかんごせんもんがく
8465,奈良看護大学校,,,,,review,ならかんごだいがっこう
8466,熊本看護専門学,,,,,review,くまもとかんごせんもんがく
8467,天草市立本渡看,,,,,review,あまくさしりつほんどかん
8468,愛仁会看護助産,,,,,review,あいじんかいかんごじょさん
8469,宝塚市立看護専,,,,,review,たからづかしりつかんごせん
8472,関西労災看護専,,,,,review,かんさいろうさいかんごせん
8475,京都府立看護学,,,,,review,きょうとふりつかんごがく
8497,八王子市立看護,,,,,review,はちおうじしりつかんご
8498,公立八鹿病院看,,,,,review,こうりつはちしかびょういんかん
8503,平塚看護大学校,,,,,review,ひらつかかんごだいがっこう
8508,宇和島看護専門,,,,,review,うわじまかんごせんもん
8510,河﨑会看護専門,,,,,review,かわさきかいかんごせんもん
8531,社会事業帯広看,,,,,review,しゃかいじぎょうおびひろかん
8539,横浜労災看護専,,,,,review,よこはまろうさいかんごせん
8548,帝京山梨看護専,,,,,review,ていきょうやまなしかんごせん
8551,博慈会高等看護,,,,,review,はくじかいこうとうかんご
8579,道立江差高等看,,,,,review,どうりつえさしこうとうかん
8590,尼崎健康医療看,,,,,review,あまがさきけんこういりょうかん
8598,大阪済生野江看,,,,,review,おおさかさいせいのえかん
8599,茨城看護大学校,,,,,review,いばらきかんごだいがっこう
8600,大阪警察病看専,,,,,review,おおさかけいさつびょうかんせん
8603,西新井看護専門,,,,,review,にしあらいかんごせんもん
8610,板橋中央看護専,,,,,review,いたばしちゅうおうかんごせん
8614,相生市看護専門,,,,,review,あいおいしかんごせんもん
8621,大阪病院協会看,,,,,review,おおさかびょういんきょうかいかん
8622,明石医療附看専,,,,,review,あかしいりょうふかんせん
8626,神戸看護専門学,,,,,review,こうべかんごせんもんがく
8635,横須賀市立看護,,,,,review,よこすかしりつかんご
8659,富山高岡看護専,,,,,review,とやまたかおかかんごせん
8685,札幌看護医療専,,,,,review,さっぽろかんごいりょうせん
8686,錦秀会看護専門,,,,,review,にしきひでかいかんごせんもん
8687,狭山准看護学校,,,,,review,さやまじゅんかんごがっこう
8688,三沢中央附准看,,,,,review,みさわちゅうおうふじゅんかん
9001,愛媛農業大学校,,,,,review,えひめのうぎょうだいがっこう
9009,海上保安学校,,,,,review,かいじょうほあんがっこう
9011,理容・美容系,,,,,review,りよう・びようけい
9012,ブライダル系,,,,,review,ぶらいだるけい
9013,建築・土木系,,,,,review,けんちく・どぼくけい
9015,動物系,,,,,review,どうぶつけい
9016,芸術・芸能系,,,,,review,げいじゅつ・げいのうけい
9018,スポーツ系,,,,,review,すぽーつけい
9031,栄養調理系,,,,,review,えいようちょうりけい
9032,放射線技師系,,,,,review,ほうしゃせんぎしけい
9033,各種学校系,,,,,review,かくしゅがっこうけい
9034,教員養成系,,,,,review,きょういんようせいけい
9035,歯科衛生系,,,,,review,しかえいせいけい
9036,歯科技工系,,,,,review,しかぎこうけい
9037,看護系,,,,,review,かんごけい
9038,保育・児童系,,,,,review,ほいく・じどうけい
9039,リハビリ系,,,,,review,りはびりけい
9040,臨床検査系,,,,,review,りんしょうけんさけい
9060,山形産業技短大,,,,,review,やまがたさんぎょうわざたんだい
9123,宮城障害者職能,,,,,review,みやぎしょうがいしゃしょくのう
9142,北海道職能大学,,,,,review,ほっかいどうしょくのうだいがく
9143,青森職能短大,,,,,review,あおもりしょくのうたんだい
9144,岩手農業大学校,,,,,review,いわてのうぎょうだいがっこう
9145,東北職能大学校,,,,,review,とうほくしょくのうだいがっこう
9146,秋田職能短大,,,,,review,あきたしょくのうたんだい
9148,関東職能大学校,,,,,review,かんとうしょくのうだいがっこう
9150,千葉職能短大,,,,,review,ちばしょくのうたんだい
9153,港湾職能短横浜,,,,,review,こうわんしょくのうたんよこはま
9154,新潟職能短大,,,,,review,にいがたしょくのうたんだい
9155,北陸職能大学校,,,,,review,ほくりくしょくのうだいがっこう
9156,石川職能短大,,,,,review,いしかわしょくのうたんだい
9157,長野県福祉大学,,,,,review,ながのけんふくしだいがく
9158,東海職能大学校,,,,,review,とうかいしょくのうだいがっこう
9159,浜松職能短大,,,,,review,はままつしょくのうたんだい
9160,滋賀職能短大,,,,,review,しがしょくのうたんだい
9161,京都職能短大,,,,,review,きょうとしょくのうたんだい
9162,近畿職能大学校,,,,,review,きんきしょくのうだいがっこう
9163,島根職能短大,,,,,review,しまねしょくのうたんだい
9164,中国職能大学校,,,,,review,ちゅうごくしょくのうだいがっこう
9165,福山職能短大,,,,,review,ふくやましょくのうたんだい
9166,四国職能大学校,,,,,review,しこくしょくのうだいがっこう
9167,高知職能短大,,,,,review,こうちしょくのうたんだい
9168,九州職能大学校,,,,,review,きゅうしゅうしょくのうだいがっこう
9169,川内職能短大,,,,,review,かわうちしょくのうたんだい
9170,沖縄職能大学校,,,,,review,おきなわしょくのうだいがっこう
9172,熊本県立技術短,,,,,review,くまもとけんりつぎじゅつたん
9183,岩手産業技術短,,,,,review,いわてさんぎょうぎじゅつたん
9202,機械・技術系,,,,,review,きかい・ぎじゅつけい
9203,コンピュータ系,,,,,review,こんぴゅーたけい
9204,農業系,,,,,review,のうぎょうけい
9205,柔復・鍼灸系,,,,,review,じゅうふく・しんきゅうけい
9207,社会福祉系,,,,,review,しゃかいふくしけい
9208,事務系,,,,,review,じむけい
9209,観光・旅行系,,,,,review,かんこう・りょこうけい
9211,ファッション系,,,,,review,ふぁっしょんけい
9212,語学系,,,,,review,ごがくけい
9213,デザイン系,,,,,review,でざいんけい
9215,法律・公務員系,,,,,review,ほうりつ・こうむいんけい
9899,海外の学校,,,,,review,かいがいのがっこう
